Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Kyrgyz Republic,KGZ,100,100.5717014,105.4288524,112.6730042,113.2509618,106.2982187,108.5822135,107.721973,110.266907,114.7037156,123.2775183,128.2204491,127.7840965,120.333212,116.6241243,121.3890289,131.206337
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Lao PDR,LAO,100,100.9347261,102.6721639,100.4905929,94.89089421,90.2293785,100.9897679,98.59050234,94.21560275,94.23567882,110.3513946,110.60392,102.1971142,98.83709643,98.4667926,96.06495418,96.37789014
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Latvia,LVA,100,101.1751494,104.5917962,103.986395,106.5504234,103.5454073,102.4547845,107.9544843,103.5965341,103.5116068,106.0703122,104.8307651,101.9253334,103.2123828,103.6230272,105.1109852,106.8349758
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Lebanon,LBN,100,102.4813707,105.0395165,102.9120633,100.4688198,93.69926289,96.35799401,97.85131121,98.28281256,103.7653898,101.2428696,98.07527278,98.08811324,97.5588339,98.62917036,104.2067927,110.5311924
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Lesotho,LSO,100,100.3684117,101.5906304,95.07614327,88.6703487,86.19487469,84.14504325,82.43432197,75.74650095,82.14774768,77.20903433,73.8478424,77.1367972,76.34357195,78.20785193,85.10406329,86.25674835
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Liberia,LBR,100,100.7202337,104.7177127,108.4450919,111.0563248,113.1287186,118.2404048,117.7828441,119.6943196,110.2519393,131.8744993,149.2426781,130.1000644,147.4809078,131.5752035,126.5177235,131.3287823
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Libya,LBY,100,87.41481769,87.19779288,96.58432726,118.4764422,158.9139091,178.3773361,184.5646297,227.7695211,151.6115823,187.3812759,209.0821118,227.7435549,227.9584707,205.2254243,135.188248,111.3582028
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Lithuania,LTU,100,98.73802521,99.07722445,103.1630961,104.2127647,100.5487065,97.63114284,98.80714579,95.59321982,96.65580806,94.5517114,93.88788638,93.70837758,94.37229186,96.39563337,98.50105395,99.29987929
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Luxembourg,LUX,100,98.78730737,100.3951193,94.70325703,89.72408886,88.91221581,85.84465066,85.15535139,82.07575403,82.90308886,79.77488031,77.90731105,75.34776834,75.01705656,73.4594232,75.74993753,73.77014629
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,"Macao SAR, China",MAC,100,101.2111031,102.372242,98.02945915,94.87598356,91.50144348,89.73124987,87.05000916,83.31584984,90.82673094,88.68276929,87.63554462,88.37215469,87.81034811,88.95244889,88.7987225,88.88910155
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Madagascar,MDG,100,90.51326385,86.84343534,85.59681676,80.47732224,73.25372367,71.87391994,71.87311928,68.51902173,72.06065575,75.17759621,76.8064817,77.87982123,75.82676034,82.3621195,85.03812266,82.51663177
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Malawi,MWI,100,100.9796246,92.48967868,87.25269836,83.88149956,82.82955771,86.77308022,85.4822877,78.90946987,97.24185085,99.17414886,101.9605141,98.59079984,98.369698,102.2974008,113.6412235,119.8374768
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Malaysia,MYS,100,99.86313268,100.0078765,101.4539252,101.103918,102.2072142,109.4079327,113.6222908,121.7497026,106.7716344,108.8068304,114.7991949,114.4050407,112.0803835,112.273562,108.4782183,104.8840883
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Maldives,MDV,100,100.5624959,104.0661455,97.56892872,93.11072488,92.84719356,94.62529273,90.82404676,84.31960494,91.69776288,94.00890215,87.34267166,86.48918799,89.17690999,92.67701394,100.7441326,102.4829353
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Mali,MLI,100,96.6491013,104.8619234,122.7683865,115.6527126,102.454533,116.6931309,120.2517735,124.8827929,143.1614246,169.0927371,185.7572616,184.4496636,166.3747417,153.6119669,156.5409823,174.8908132
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Malta,MLT,100,101.8064599,105.8726441,103.9619245,100.3865196,95.77303638,102.842227,106.1634844,109.9970875,123.3342621,131.2104847,136.1128881,119.5687325,124.8980825,125.1692466,138.2553308,140.9667068
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Marshall Islands,MHL,100,102.2531397,101.6591129,104.8297817,106.2473412,107.4786702,107.404805,107.1459933,106.7914768,99.56963033,99.47002808,99.913232,99.09077416,107.7518122,108.5815244,108.2275146,109.4060283
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Mauritania,MRT,100,99.30832761,98.44693227,94.33472844,96.4808542,120.2689583,128.3088829,124.0623297,145.7416091,136.0443406,169.9928025,163.9744581,148.214972,154.8608129,139.4446364,124.0857947,129.8348527
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Mauritius,MUS,100,98.49712543,104.2523331,144.2536405,139.287271,126.9881853,119.9626227,119.3288166,105.8148241,111.8336387,101.0674947,98.68258119,99.53644343,105.5403196,104.8513236,119.0235418,126.9573105
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,"Micronesia, Fed. Sts.",FSM,100,100.3373673,102.0056611,93.76944704,85.19876854,82.57741427,86.0818889,82.09699277,87.65921523,98.38494295,94.61568673,88.77017342,86.65280344,88.46036124,92.88680159,108.0577838,115.637991
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Moldova,MDA,100,99.48453608,100.2498017,98.81424372,92.93762571,85.93547582,82.19058124,81.2629223,76.57467679,74.24782197,75.15995737,73.629551,72.13453474,71.04158724,68.47160734,72.39673133,74.42871657
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Mongolia,MNG,100,98.93591816,103.6439674,104.4832342,119.0645109,121.2622684,167.6263179,173.6656612,183.4994083,164.3130918,202.9392538,207.0824438,191.6544287,177.26127,162.2360227,149.1270021,150.741701
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Morocco,MAR,100,96.87879133,101.0075971,105.4345848,104.676179,99.34864491,100.3030027,98.35365105,115.958114,106.4576175,104.8920643,104.8920643,123.8066892,122.7638019,121.1111347,117.6284646,117.8586098
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Mozambique,MOZ,100,97.3169146,92.20557372,93.48511865,100.029766,102.5051444,116.1142946,111.1360119,103.8909972,90.6030948,103.648904,101.7156638,95.74445046,91.5733563,91.95273306,89.67159162,89.79594858
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Myanmar,MMR,100,105.3609627,97.73602266,101.5583761,97.88785014,106.1414572,117.2169146,110.5551435,121.1735072,116.5122397,108.0472016,107.90628,111.6123587,111.240099,108.192134,100.1967444,93.1527516
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Namibia,NAM,100,100.8128467,101.0081994,99.13115091,101.125943,105.2935274,129.6030548,137.7793427,125.0094388,120.678213,124.3590364,124.8830323,124.1243257,122.1256062,123.8556821,126.6879805,127.866407
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Nauru,NRU,100,97.70204475,97.29731641,98.69538706,111.915208,92.58099064,90.30894855,103.0296208,185.5280481,155.5250298,135.8354486,151.9501816,155.3097376,133.0121694,126.577258,152.6926792,131.6433053
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Nepal,NPL,100,101.4303414,99.83958278,95.43984317,91.33885062,83.28124526,83.10072441,80.68076055,71.97809296,76.65579768,73.26860117,71.99152515,72.17020924,74.02282225,76.54597822,85.13037453,85.10568661
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,New Caledonia,NCL,100,91.67990967,95.14766441,110.301248,139.2344986,130.7562175,161.2008252,191.1696782,180.1262808,192.1200474,231.9796258,227.2767357,189.3902943,172.5915738,180.3500764,163.7857064,155.8412064
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,New Zealand,NZL,100,107.2413192,102.4449926,103.3810337,109.891889,111.0903124,111.023863,117.6711472,126.2139653,113.5220642,125.2691875,130.9674814,122.1705547,133.1959429,140.6829616,134.8614076,135.2662381
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Nicaragua,NIC,100,84.81430228,83.45773151,86.37862309,98.88655213,118.0210865,131.8388821,153.7620851,203.9024469,172.7426004,204.978208,278.5234735,283.1772219,253.0259447,247.8708149,206.5980803,182.4350768
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Niger,NER,100,100.4376149,101.9071226,102.6852572,111.2732153,128.2337906,149.2757358,207.6745617,168.743685,160.2460779,166.6757779,182.0304457,196.5315515,191.9523584,179.5017446,171.2281366,156.1525894
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Nigeria,NGA,100,90.63651186,92.19324742,101.6828743,118.6616571,155.3970977,175.1767314,175.7622258,216.4526211,153.456066,183.7036013,219.1989891,224.6432072,222.9305081,210.4301618,138.4680128,119.003543
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,North Macedonia,MKD,100,99.01910299,98.12784349,96.59817155,96.05300962,95.33057565,94.3806804,94.57428505,92.42745583,96.14649557,93.02932291,86.30003013,86.90792481,88.34576044,91.1223742,96.77532886,96.19064671
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Northern Mariana Islands,MNP,100,102.7553048,103.8576947,100.9514573,94.75983492,82.75916643,78.51999302,77.63730319,72.36140749,83.71264563,86.99837095,85.99964292,81.98462628,80.05780218,80.86884371,84.07679906,84.27838243
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Norway,NOR,100,95.75757576,90.2173913,91.32321041,101.4583333,122.9968783,140.6965174,135.7279693,155.74977,124.3970315,138.5620915,157.4123989,161.6830797,159.8438855,146.8364832,123.1962762,109.6551724
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Oman,OMN,100,86.27247723,97.33911603,117.3595867,112.0730058,155.5902174,179.1540481,175.8260897,253.2167202,148.2825567,191.7380491,230.3003528,248.4561754,242.4044238,241.537277,147.5112507,104.6929284
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Pakistan,PAK,100,81.5647482,77.41587292,72.42728379,69.05315944,61.39677224,57.18262413,53.51936132,47.07693402,52.94646694,52.83135959,50.45370633,48.45622872,46.27624777,48.02084764,49.82010906,52.95781056
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Palau,PLW,100,100.091542,99.73441827,96.33752199,94.46146386,97.84152382,100.27518,97.55180454,87.89091507,95.48173675,92.94041101,84.0194668,82.30021186,85.29197894,87.60694547,96.90590275,99.37155566
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Panama,PAN,100,97.04491295,98.01556023,98.45660185,106.4806529,115.1590299,123.3352403,134.6821263,155.557967,142.5379447,154.1546288,180.4503124,184.8061569,180.2139127,176.609953,162.1443795,156.3729839
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Papua New Guinea,PNG,100,93.58447303,103.5377134,110.5806931,122.1996887,128.859467,161.4019148,169.3765528,163.3841081,159.9417208,194.4070922,226.4494699,212.7941726,195.1680967,192.6316047,168.7125148,161.5161019
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Paraguay,PRY,100,111.0877713,135.6526271,134.0789564,124.6874936,102.3703027,77.68532943,91.48514339,94.4870129,91.54580517,99.02863254,113.2161519,101.4991011,112.2413572,125.1462883,127.2500402,127.6648201
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Peru,PER,100,99.5221941,106.8570651,109.0120181,124.3095416,131.8579693,171.1889509,181.5321445,160.0004105,155.8115062,188.3978645,203.2808837,197.437695,185.6778537,175.7098752,163.5683002,163.1306181
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Philippines,PHL,100,98.65499827,91.98845174,95.11153567,92.02100124,92.29576897,90.59295896,88.50836546,77.83823294,83.20042232,81.16541669,75.11144806,74.96062186,73.519289,76.75187217,82.16603765,84.21716609
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Poland,POL,100,102.3489523,104.2370093,103.1940753,105.5057585,103.3676898,102.1641393,102.6048941,100.7818741,104.1510694,101.7482396,99.34090465,97.62202442,98.40365896,98.47256161,100.1040102,100.3661511
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Portugal,PRT,100,99.4816877,100.2760969,98.12977516,97.29849932,94.30529757,93.52926145,93.18148006,89.95430815,94.056707,92.54211187,90.98701987,90.6281607,92.08986542,93.19136269,95.96141038,96.81840258
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Qatar,QAT,100,95.97879567,87.19564374,100.3596355,114.8780246,157.271882,185.2913837,184.6820353,251.044524,169.0848111,182.6156449,213.0959302,222.5880498,221.158652,214.4764237,153.1283796,114.8415414
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Romania,ROU,100,100.3845654,102.2667069,103.4762344,106.9281581,106.7255488,107.8358861,107.4367259,106.5755056,107.4838243,108.2624969,109.0672995,108.48827,107.7597105,107.2700143,109.2347139,109.4272442
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Rwanda,RWA,100,90.31101266,91.55726657,92.20972436,105.3406532,129.1776118,141.8841174,148.6205657,184.0789697,164.9466684,192.9516705,181.854096,166.9749922,167.6828907,168.2718101,173.232393,182.8147399
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Samoa,WSM,100,98.97414186,100.4894099,100.2732231,94.5652498,91.39089755,91.79825874,88.44100766,81.5105376,85.55772251,85.02707833,80.56543551,79.04090857,78.89561431,79.60699925,83.39402557,86.21810659
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Sao Tome and Principe,STP,100,104.9868258,136.2512287,126.9986649,123.6764809,109.1738732,101.1575337,102.6445742,110.9010761,129.7870107,126.7246957,115.9719663,104.5303838,106.3152713,125.6952595,137.2742209,130.2467414
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Senegal,SEN,100,99.12983938,97.55650531,98.34757169,97.46428242,96.30562452,97.88701426,98.38583826,96.5231445,96.43221217,99.81271253,106.0818813,108.2911684,107.9036097,108.4781061,108.6438901,114.4182971
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Serbia,SRB,100,98.96423367,98.83630764,98.88689747,101.0560787,106.1025125,111.7241266,113.684115,110.6224317,113.4358302,113.3673198,112.1203858,110.9927584,110.4008549,110.5591132,114.9845035,117.0190663
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Seychelles,SYC,100,89.69027816,88.0775599,86.22847755,86.04923189,87.20427437,84.35573653,80.87327024,79.09671847,80.84881674,81.16102504,83.22307843,88.35646563,83.74135358,82.46539008,81.82294942,84.80277648
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Sierra Leone,SLE,100,94.16618093,96.97541143,90.67928123,87.28028471,75.93153207,73.86168066,71.32525165,65.52377084,75.51109364,75.0257903,65.86315799,59.12294491,61.0329198,49.83234612,47.89253252,51.4211459
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Singapore,SGP,100,96.94659645,94.97311124,87.75331889,87.66568399,86.37042072,85.24812852,84.36753705,83.94010032,84.65270875,84.15656895,81.87670111,81.03989187,82.54986751,81.56585869,87.62251704,86.43336399
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Slovak Republic,SVK,100,97.3039431,98.23186964,100.4721846,102.3882442,102.4700892,99.50590253,97.97728465,94.27559841,97.0656316,93.34014001,91.96647031,90.91230517,90.70497352,92.91155502,92.35860409,93.3594294
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Slovenia,SVN,100,101.2511024,102.9623662,103.063489,101.5447654,98.39575461,98.34538971,97.13669053,95.60687806,99.09049469,95.85950039,94.35868968,93.61127632,94.49271307,95.01054566,95.95970196,96.26105224
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Solomon Islands,SLB,100,101.0502603,107.9228086,110.7977807,110.9554875,99.12214248,99.09415522,107.4199261,96.48984806,92.35236135,97.99271444,95.07954554,91.74093777,93.68864712,106.378091,92.00382446,92.05159286
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Somalia,SOM,100,100.2639009,99.5246451,103.1350645,104.5944132,103.5008674,108.0049197,104.1646426,101.1701577,100.2445646,92.84676205,89.08807145,96.4248556,100.5925393,101.5027145,92.17569234,93.61674861
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,South Africa,ZAF,100,101.8065887,107.0777928,107.6822642,109.324875,110.9891928,117.8722436,121.5349404,124.4908884,132.3734993,141.2367683,146.2948344,145.2396744,137.5087277,135.833052,140.0047719,144.8522059
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Sri Lanka,LKA,100,101.9700093,101.260501,122.1465011,119.1015239,114.389202,107.8387374,107.7123577,95.74288881,111.9800198,109.8962502,99.79717962,98.45755033,103.0551429,107.3425713,110.0882088,114.5264448
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,St. Kitts and Nevis,KNA,100,102.2042665,97.20534706,92.16028086,85.41047454,83.16877859,80.551276,77.68403005,73.86436909,76.58868889,74.30170899,69.7843723,71.12096382,67.59717218,66.69662563,69.94500727,69.71236656
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,St. Lucia,LCA,100,116.3546469,111.5483736,99.27165607,108.7742846,115.6395689,119.8659005,115.3729035,101.6089318,122.2120701,106.1757785,99.24634389,98.72424354,96.97758127,99.42457136,110.578959,111.1245247
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,St. Vincent and the Grenadines,VCT,100,102.5054266,102.5986901,95.86861041,95.21340245,84.64618085,86.5504695,87.28645275,94.21217743,109.6404667,110.2262117,102.7429679,104.8272706,100.6057138,100.4221966,107.8033297,105.8592799
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Sudan,SDN,100,91.99230073,90.38815432,100.7566811,117.3670559,153.25987,174.5172055,181.8367477,227.0504798,166.9347501,200.202312,246.9933386,239.1099827,226.4444416,232.203363,180.5727276,173.5099258
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Suriname,SUR,100,97.05569724,94.66995669,94.27334672,100.7069957,98.25893746,116.9450559,115.1812006,117.0976546,117.8195685,135.3152259,140.5565891,144.0759703,131.8043738,125.8515155,126.6820613,139.2208505
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Sweden,SWE,100,100.1594583,99.92249127,99.55325836,98.30619347,96.31779035,94.86048764,95.91071346,94.10952503,95.57403036,95.01038307,92.83549928,92.03067597,91.64289161,91.81168221,92.4138947,91.97061395
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Syrian Arab Republic,SYR,100,93.1655438,94.11623639,99.72813919,108.042633,126.6917125,132.2513809,136.820536,138.3123375,126.8805583,134.3500238,143.9692008,145.2512311,145.646028,144.1327937,150.0837447,147.9661617
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Tajikistan,TJK,100,94.62747265,91.85322182,97.93760778,102.6937253,96.80810124,109.3936893,104.5555134,98.52264393,83.50884479,100.7771614,102.3762515,85.54706522,83.73563893,82.07347474,82.85400626,88.56686868
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Tanzania,TZA,100,98.75697119,99.85421223,100.910179,101.6093727,100.6367513,113.77863,116.884256,117.9106139,132.6354405,145.4094194,153.9072005,152.7256103,143.2200646,140.0135571,158.1840025,169.2197079
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Thailand,THA,100,92.01550673,92.06180704,94.17322733,95.85947356,96.6995546,95.62520429,95.93288288,94.06583669,96.86602918,97.80012997,93.82092079,92.91625123,94.46624038,94.94575006,102.1271742,104.5511885
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Togo,TGO,100,37.7125846,30.43680856,24.35044167,29.51131519,21.396719,96.16521015,100.3225331,112.2157391,109.8245985,111.2681231,115.1477638,116.2413106,110.259073,108.1846259,115.1750732,122.1436884
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Tonga,TON,100,101.8990169,102.4503585,112.5372739,104.4781674,93.25638934,92.09819422,93.75862325,104.0524361,105.4767691,109.7213005,102.4640609,100.2206443,100.4373266,103.5696216,113.6042878,120.3915039
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Trinidad and Tobago,TTO,100,100.0023801,93.91774467,103.161928,107.4688677,122.5503246,137.880734,133.3635072,152.9454097,126.6998939,123.9432161,139.9827214,147.5045799,146.3235963,147.8908902,138.8331324,121.9181341
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Tunisia,TUN,100,101.1932498,104.2569551,114.1360689,118.4873608,117.8704647,115.5755517,119.7756026,123.0412887,117.2001417,112.856488,112.7946423,108.3835049,113.5096329,113.4231211,104.2863638,105.975619
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Turkmenistan,TKM,100,105.2754954,83.76010533,100.2279131,102.343985,148.7522545,188.3356924,177.6065585,248.4490528,176.6370452,190.8057782,223.4511001,245.0286095,237.7737155,224.5185205,172.7565323,119.8631181
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Turks and Caicos Islands,TCA,100,87.45969201,82.23158304,86.88615464,83.88661426,78.75556471,74.75021052,72.44309561,71.77647433,74.73760506,73.82638844,73.33207564,71.13361266,69.52642119,69.76228327,64.00381359,65.62845741
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Uganda,UGA,100,92.30859915,94.88040961,95.20671308,93.35516546,95.54127991,96.17066408,98.27968061,100.3059959,107.7947345,114.0736879,121.3141492,111.8938759,107.1976343,114.1435341,117.5015338,124.2722112
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Ukraine,UKR,100,97.64620833,104.6207443,104.3452839,111.1255516,107.111332,103.868558,111.1732994,111.3543634,95.89575768,102.3104612,106.5521884,94.85271948,94.5718131,91.20455628,83.58724924,83.41383171
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,United Arab Emirates,ARE,100,94.28496618,92.48442453,101.0580834,112.4123466,136.2536787,146.209893,148.3720599,171.5747743,143.3006132,158.1460289,176.1497815,177.3490873,178.9310193,176.3958223,148.5987821,141.9175131
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Uruguay,URY,100,104.0425486,102.603005,103.4751931,99.92297211,90.62057634,89.22088572,89.2536115,96.44226885,103.0578448,102.5013837,104.9166011,108.9456597,110.8299343,115.1462913,117.3336141,120.5816946
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Uzbekistan,UZB,100,95.72249383,93.37676414,106.3708562,109.9044983,114.1750348,134.0818805,134.9682813,149.2218332,129.4656577,160.9067812,189.1797913,170.0010845,168.0221988,162.0414301,153.0548751,150.4278831
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Vanuatu,VUT,100,93.48639867,101.7264392,99.34601752,96.39292063,89.3039752,89.5213262,88.53476493,85.96419405,88.61074019,89.06297168,84.01475416,85.56206707,92.04680039,99.03459971,101.4385209,103.7124776
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,"Venezuela, RB",VEN,100,81.62809649,86.08039963,100.9332347,138.2387553,195.5249856,247.7104696,293.685932,446.608907,272.8649771,364.438738,447.0234274,455.5615744,458.5744638,398.9596219,218.9207337,185.4552432
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Vietnam,VNM,100,94.81180061,95.57105427,101.0243349,103.2365466,109.0783178,112.7562958,115.009276,121.4311138,121.0190172,126.8636857,126.2725419,126.0064915,125.9419655,128.6784508,131.4520467,136.5073605
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,West Bank and Gaza,PSE,100,100.0591026,101.4152224,94.77319456,91.57036036,82.10381954,77.47943936,80.49054297,70.81021107,80.61488384,80.15257253,75.90355056,75.10053146,75.40427212,78.42359427,85.77883685,88.5211166
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,"Yemen, Rep.",YEM,100,89.48567466,91.14385044,98.14031692,114.2353553,142.4657364,155.7171004,154.2285498,176.5401415,138.7688996,155.7058804,171.4306854,180.7779662,175.6305571,168.8989922,139.2722532,133.4862424
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Zambia,ZMB,100,95.31687372,92.28171245,95.88181394,113.8821192,125.06219,185.9454089,186.0961128,170.0968155,157.6316556,190.9914509,197.4470404,183.3142125,175.9968672,169.7216443,162.308376,158.7525114
Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,Zimbabwe,ZWE,100,98.50350516,96.97429259,97.73896188,99.75071825,93.62634106,96.4898182,102.8222924,90.35919542,99.69032323,112.9587785,111.413525,105.5126027,103.326584,107.0539935,110.516422,113.201248
