Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Italy,ITA,19.77733480997,..,..,..,..,19.6008776619832,..,..,..,..,19.0252306536638,19.9942667134105,18.1052474138721,17.7577224420873,17.7692708430857,17.8914451733507,16.4903737381422
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Jamaica,JAM,15.8938163234463,..,..,..,..,16.0096313259331,..,..,..,..,16.0917149782122,16.5424989128284,15.460470971142,14.9313997463287,14.0743316940445,14.1766593040773,13.3959632146505
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Japan,JPN,14.2096257576469,..,..,..,..,14.3486664522368,..,..,..,..,14.1423382395691,14.1410310457415,13.1288723322631,13.3625583290009,12.5866169217069,12.6874597254807,11.6239225879707
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Jordan,JOR,33.5114447425311,..,..,..,..,32.482838402443,..,..,..,..,33.5505663630939,33.0172614819677,33.016935240002,33.4176107170105,33.2054205808405,34.3054492603006,33.1766166765665
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kazakhstan,KAZ,15.9447646874067,..,..,..,..,15.618640656195,..,..,..,..,15.9144931905728,15.2438354580009,14.4810376792648,14.5985643001037,13.7497535098887,14.3848020757534,13.0844384590464
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kenya,KEN,28.3854987141169,..,..,..,..,27.4772988352346,..,..,..,..,28.1547708424733,28.6628846564177,29.3722798810718,28.935345281859,28.9493501305453,28.5362801707429,28.5833772684375
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kiribati,KIR,13.5219648167498,..,..,..,..,13.3455889168026,..,..,..,..,13.1750407887055,13.3581546281934,12.5942317471521,12.3252975115718,11.393742324751,11.5143184739666,10.5378392607494
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Korea, Dem. People’s Rep.",PRK,38.1620577505501,..,..,..,..,39.0947142676998,..,..,..,..,39.3426569629658,38.8933687936219,36.4075144608111,37.1348558556884,35.2402154048664,37.4117838122761,31.7584241459447
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Korea, Rep.",KOR,29.7654692874653,..,..,..,..,30.4069040267214,..,..,..,..,29.8020099995715,29.6811945427748,27.9159525934896,29.4619172924269,27.213110366846,28.2142436983443,25.0985406710754
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kuwait,KWT,61.4819941263873,..,..,..,..,59.6739873840645,..,..,..,..,62.7439809366868,62.8254067689188,64.0709110320823,62.6113089500655,55.6239042186464,65.4060771533847,60.8438516114848
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Kyrgyz Republic,KGZ,27.0802196511235,..,..,..,..,26.7774419734992,..,..,..,..,27.2653861665233,27.5176020670984,25.4898325225044,25.4403553355173,23.2981915317797,24.3447355085737,23.1955557988726
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Lao PDR,LAO,27.5450676416411,..,..,..,..,30.1702103324008,..,..,..,..,31.7319957677006,29.66966026439,30.2974181215728,30.2594893800224,28.3901717699066,26.1394887557268,25.8010180506144
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Latvia,LVA,16.7199663818264,..,..,..,..,16.8558945261489,..,..,..,..,17.1150645142459,16.5726762974112,15.5985597314542,14.8843081927737,14.8790851015574,13.9682016010363,13.4474719656857
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Lebanon,LBN,30.6142069307194,..,..,..,..,30.0247683751383,..,..,..,..,30.8921251256718,30.0691074674322,30.1080518825115,30.5880976678273,30.4445669154066,31.2292952792499,30.1718686534216
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Lesotho,LSO,31.4901467611507,..,..,..,..,30.0989229956768,..,..,..,..,32.2405976222859,31.354741200959,31.2132430668143,32.1486978248978,33.0801026085265,30.8849770749962,28.336833347013
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Liberia,LBR,17.2531433089766,..,..,..,..,16.0244057909755,..,..,..,..,15.2491969118082,16.1470515146786,16.2882074675395,15.3828573189857,14.9422707148045,18.2128041772757,17.8867783575334
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Libya,LBY,46.2551737325278,..,..,..,..,47.1261882850753,..,..,..,..,50.1472294975012,44.6317339618723,44.9113634964278,49.2794823011025,47.5012339070023,51.532640142751,52.1292063023789
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Lithuania,LTU,14.4281322996236,..,..,..,..,14.4620708757955,..,..,..,..,14.9710649600468,14.5096827826087,13.7845246764453,12.9811920279357,12.8451942490357,12.4550351176554,11.8216155823441
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Luxembourg,LUX,12.5695663507563,..,..,..,..,12.3555351878751,..,..,..,..,12.958783690599,12.6859956830904,11.775576091494,11.6053841041329,10.8576133871579,11.0066546456162,10.3119812903207
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Madagascar,MDG,21.8724009014846,..,..,..,..,23.2940628098694,..,..,..,..,22.6620105333929,23.3628596300298,22.7164252696355,23.9091617576006,23.5177666594104,22.9504011733128,22.8957082367924
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Malawi,MWI,26.142085677818,..,..,..,..,25.6274060210907,..,..,..,..,25.6961984013482,25.1650089099494,25.7384015112371,24.6834787826944,25.1982288421354,24.5374293154571,23.09261541974
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Malaysia,MYS,18.0761694613831,..,..,..,..,19.3778110145378,..,..,..,..,18.5937530586628,19.2026086891022,19.1822224966315,17.5544470410197,16.9231552895486,17.4409102345714,15.7512861853909
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Maldives,MDV,11.0895325411061,..,..,..,..,11.4353593088117,..,..,..,..,11.309829389338,11.7896346168776,11.157482296676,10.5696792829898,9.92123086269363,9.37394394034018,7.97242892539597
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Mali,MLI,39.8000553810856,..,..,..,..,37.8440813361376,..,..,..,..,36.3976597275607,35.1416443704817,34.7002262985862,32.3068233785002,33.9161157355481,41.9269276620876,38.4803952758705
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Malta,MLT,16.5349455967171,..,..,..,..,16.1044780535011,..,..,..,..,16.4493998953997,16.6443039756523,15.3971609505622,15.2819442224028,14.4354035652968,14.7224625413325,13.8113944414722
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Marshall Islands,MHL,13.043411924331,..,..,..,..,12.9269199312761,..,..,..,..,12.9467083617585,12.9321705662685,12.1235335768639,11.8743885912056,11.0702201813227,10.8376684557803,10.1520019917668
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Mauritania,MRT,48.8602511574,..,..,..,..,41.8726023141864,..,..,..,..,39.6374133803318,40.0431449678531,42.3435116948771,40.2157915543989,43.1107840801081,49.4982559159922,46.6675877179291
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Mauritius,MUS,15.3980383595153,..,..,..,..,15.5372494388922,..,..,..,..,15.1947729014188,15.201701650388,15.2458559630192,15.5561765052019,15.292648228244,14.4419557943839,14.3463794699888
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Mexico,MEX,26.7791821594009,..,..,..,..,26.8628999158892,..,..,..,..,26.3654389998875,27.7412967942738,25.9816588282646,25.4490896722485,23.0996897467602,22.132995848429,20.7068285436195
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Micronesia, Fed. Sts.",FSM,14.1244844726363,..,..,..,..,14.0063009307145,..,..,..,..,13.7492451986709,13.7316520963357,12.97443871936,12.7425153346975,11.8668688547721,11.7259846518341,11.134511068424
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Moldova,MDA,19.5811008296464,..,..,..,..,19.1445215238829,..,..,..,..,19.116104148849,19.9248681713194,18.4092847429465,17.4323997316397,16.7264610493413,17.0791395944169,16.3637975396712
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Mongolia,MNG,39.0325266631287,..,..,..,..,39.7264049850377,..,..,..,..,43.3046532872718,45.3601700534193,42.6543747997741,42.3213112697226,39.2951400589356,42.5146498752954,38.2228171120005
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Montenegro,MNE,26.0012462316455,..,..,..,..,25.562792606629,..,..,..,..,25.0554063027232,26.6292238814068,24.680302894442,23.2742259885772,21.9470516779019,22.559691291127,20.9240513696113
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Morocco,MAR,30.9674483228804,..,..,..,..,30.9678134359633,..,..,..,..,29.6489602985204,29.2665642608242,27.7902835753525,29.2595191342993,29.949449987403,31.4400869131751,32.9353742281018
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Mozambique,MOZ,22.6862709176142,..,..,..,..,22.6632306189697,..,..,..,..,23.561468719368,22.6090715027632,22.8676010888595,22.6361599911726,22.614164139078,21.9058819392491,21.4718255446508
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Myanmar,MMR,39.3616530238531,..,..,..,..,43.3214543985974,..,..,..,..,44.0561152471062,43.6199034673322,42.5228123967659,42.8828694393185,40.2889685436423,38.5137820514634,36.0337009997213
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Namibia,NAM,27.4338185640076,..,..,..,..,27.6197614145724,..,..,..,..,27.6598963258867,27.0101545145848,26.7987080593328,27.0928160862187,26.018121530434,26.9100167290608,25.5521419603331
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Nepal,NPL,88.9430216973703,..,..,..,..,93.218247559259,..,..,..,..,100.784427886379,100.76606073329,96.9632914938447,95.3139856059124,98.1160165651258,96.2527681803085,98.0547140291436
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Netherlands,NLD,14.9286800929182,..,..,..,..,14.578017806813,..,..,..,..,15.2324302514612,14.9881386449491,13.8124137319952,13.0431451072111,12.8287970698324,12.9321051473865,12.0252427817461
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,New Zealand,NZL,7.16228849792864,..,..,..,..,7.0370872787156,..,..,..,..,7.15286569118004,7.42069643508215,6.83583564036925,6.78188555133455,6.35790351165964,6.33043381042598,5.98736315407452
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Nicaragua,NIC,23.0534073979373,..,..,..,..,23.0294365568683,..,..,..,..,22.4922690995416,22.4795201525219,22.3527116058236,21.9290757507362,19.3877213369292,18.5691327681799,17.7277291001204
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Niger,NER,87.5067626629728,..,..,..,..,73.4384932881245,..,..,..,..,69.1501766862217,72.9827667766753,72.5446445866735,63.0317172477813,60.5413572217851,87.2812820121852,87.7084720087946
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Nigeria,NGA,67.5543284950873,..,..,..,..,59.6581398754536,..,..,..,..,52.6090639108744,50.9730892257392,56.1296377006339,49.7406889360452,48.6333736074304,75.3989918741326,71.3696010012744
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,North Macedonia,MKD,36.3982167041329,..,..,..,..,35.6330468741533,..,..,..,..,34.456969769624,38.0831194984498,34.6578145508319,32.0150486303937,31.7905412343844,31.9759891398985,29.5932690733309
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Northern Mariana Islands,MNP,12.181242110816,..,..,..,..,11.8687712365151,..,..,..,..,11.9263809988699,12.1996265682633,11.439996106666,10.9650202104021,10.3134722014537,10.3977120442677,9.91775575020142
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Norway,NOR,8.66886615510985,..,..,..,..,8.35949070978923,..,..,..,..,8.34150722274663,8.85351078083279,7.92528124081567,7.63367482383289,7.67089592652719,7.24277533614087,6.9594573295062
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Oman,OMN,39.8552891565221,..,..,..,..,39.6552717475494,..,..,..,..,37.5153339407814,39.1037948242344,40.7332834838239,41.0527687017356,37.7108805090437,42.6275897249065,41.7821918143802
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Pakistan,PAK,61.1060274855453,..,..,..,..,63.3784368903,..,..,..,..,68.0051904410133,68.5449356079429,62.376646285051,61.0221628714855,59.5183627105334,60.085892907291,58.6327639272856
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Panama,PAN,14.3830143077584,..,..,..,..,14.115315679975,..,..,..,..,14.1389184639819,14.2960389925591,13.9723665117281,13.3978705006529,12.9216151340018,12.4907439402203,11.4655474228093
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Papua New Guinea,PNG,14.75156314807,..,..,..,..,14.524239149404,..,..,..,..,14.9413587064079,15.5190338310274,14.6065331586861,13.9526279259945,13.2452982255431,13.2617261015842,12.615055986926
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Paraguay,PRY,14.2130862779441,..,..,..,..,15.1304702236947,..,..,..,..,15.102923169863,14.598118548124,13.9483061467426,12.9265692829268,12.6410754978609,13.0380740210492,11.649322480578
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Peru,PER,30.2736625331581,..,..,..,..,32.2992294241998,..,..,..,..,31.5025740143547,31.5711656864502,30.4944558314919,29.74308640988,27.5826726016016,26.0372679333249,25.542746040526
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Philippines,PHL,22.2038970281349,..,..,..,..,22.8185710880321,..,..,..,..,23.5923155182906,22.7548344688727,22.5495836082338,21.2162877744006,20.2595871582438,19.5815420172425,18.2269283448922
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Poland,POL,25.8221858192988,..,..,..,..,26.1512182276353,..,..,..,..,27.1765001759178,26.3725070743675,24.2639773905809,22.9287236968437,22.2108917899162,22.6913180516458,20.9757678975963
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Portugal,PRT,10.1236926240404,..,..,..,..,10.4497082295253,..,..,..,..,10.0768869309899,10.3550126282855,9.48480279892085,9.432044129311,8.78479288950989,8.8232834347333,8.05276368617927
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Puerto Rico,PRI,10.4360023979884,..,..,..,..,10.3999261914406,..,..,..,..,10.3725485093891,10.5794061082171,9.96624444983323,9.70375413608891,9.08922771683943,8.92091028712799,8.34287125794032
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Qatar,QAT,83.5353280608455,..,..,..,..,85.3264686250963,..,..,..,..,84.1229023471251,81.2730055002605,89.2469712776012,88.8905150284335,78.8328403496723,94.4038911899951,88.222446516612
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Romania,ROU,17.6967403883824,..,..,..,..,17.1577761105048,..,..,..,..,17.0621474915671,17.6367546388193,16.3158453881701,15.3693093546066,15.0064954603087,15.4335552567127,14.5370628442541
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Russian Federation,RUS,19.0540371000316,..,..,..,..,18.9952172816721,..,..,..,..,19.4803109794762,19.1915108278417,18.3043384127269,17.795070551186,16.5821629520409,17.019191199828,16.2198897101318
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Rwanda,RWA,43.4816891203054,..,..,..,..,42.6911842516644,..,..,..,..,41.4409119192597,42.6809593723863,44.5608962410599,44.4115850805418,42.2114874390308,42.6144897076476,42.8438020857142
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Samoa,WSM,14.3204704441505,..,..,..,..,14.2054580669209,..,..,..,..,14.2880939379602,14.6930960894409,13.6278823870368,13.3825220845194,12.6435599879878,12.3217957167303,11.3662982193006
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sao Tome and Principe,STP,30.3119009909877,..,..,..,..,29.3343945798637,..,..,..,..,27.1266211061715,27.8602440163351,25.9158433729757,27.6588166567707,27.8623018944269,28.4320935154221,28.6665385958683
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Saudi Arabia,SAU,79.0755260032832,..,..,..,..,76.4224444669697,..,..,..,..,81.6991820825621,82.4190319131165,85.5133031126929,83.6309922296027,75.6084406242497,97.4322890015585,84.4657750507762
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Senegal,SEN,41.3530458515774,..,..,..,..,35.5450600667049,..,..,..,..,34.9853839468251,35.9353995164773,36.1677559631685,34.0182248963568,36.8268377611949,44.3408007163737,38.6949465453589
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Serbia,SRB,29.2239703098701,..,..,..,..,29.6854174901905,..,..,..,..,29.1005889856314,31.0340277616719,28.5847483987261,27.4307859103552,26.4920725503352,26.9543778931131,24.7806216220559
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Seychelles,SYC,21.6475202829498,..,..,..,..,21.7730100283116,..,..,..,..,21.0912680420024,21.6103580524095,21.4953351062009,20.969736916773,20.9705174735211,20.0535949646053,20.4038244614002
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sierra Leone,SLE,20.5068703324924,..,..,..,..,19.3125096777975,..,..,..,..,18.5288884050947,18.7431558075717,20.1012941730483,18.4356667921992,17.6982322246576,22.5285979320816,21.3439323254655
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Singapore,SGP,19.3231850200122,..,..,..,..,20.8013139363101,..,..,..,..,20.609461738953,19.3494207847786,20.8864930052328,18.7070714753966,17.4088770481754,20.6633894704335,18.7978026216798
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Slovak Republic,SVK,21.7239994007575,..,..,..,..,21.9434197740466,..,..,..,..,21.6902197423305,21.7671985081086,19.76493292649,19.3154926795452,18.3041816056837,18.8026456986509,17.3536626389673
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Slovenia,SVN,19.1340469812576,..,..,..,..,19.4228411473009,..,..,..,..,18.681656104969,19.5141378986477,17.6700790587538,17.571378638363,16.6327007392783,17.1281519193227,15.9127372679797
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Solomon Islands,SLB,13.8669543359551,..,..,..,..,14.178723465423,..,..,..,..,14.3742555909261,14.3753733078393,13.4302449262841,12.5532549641069,12.1720308222061,12.6996955537759,11.8306891531226
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Somalia,SOM,31.3859892774933,..,..,..,..,29.7218033007407,..,..,..,..,29.0001853460196,31.230155808806,31.5871049510291,29.5515725965593,30.4010806672921,32.0183924316105,31.751746079705
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,South Africa,ZAF,26.6737987761488,..,..,..,..,26.3228778792042,..,..,..,..,27.1385868402145,26.5578732193421,26.5770866160343,26.7292617098656,26.7222123827965,26.1129717663698,25.140416135095
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,South Sudan,SSD,44.1015886546911,..,..,..,..,44.391704268704,..,..,..,..,43.2253399578039,45.1014724085413,43.9740586353133,42.6420012133163,41.9005603291223,47.7680316917478,44.8465719894277
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Spain,ESP,11.7742086288483,..,..,..,..,11.5690251766368,..,..,..,..,11.3493290990506,12.0379978900659,11.1496233247265,10.7425820621415,10.0745888305866,10.4491024094856,9.7041385528968
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sri Lanka,LKA,30.8557617958077,..,..,..,..,30.956735289758,..,..,..,..,31.0337811506039,31.2320746594978,30.0839728276573,28.8982276934103,26.922776520838,25.3373437134075,14.0254452300692
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,St. Lucia,LCA,27.0961331529874,..,..,..,..,26.9848497495707,..,..,..,..,27.6359722686825,28.0786559337834,26.3674847803291,25.4448016753621,24.2363025921188,24.2832396784077,22.3533992625413
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,St. Vincent and the Grenadines,VCT,26.957932332641,..,..,..,..,27.064134962223,..,..,..,..,26.3966586237771,27.5828102182175,25.7540788170391,24.7621800469285,23.0309320634118,23.473171475819,22.0765517679464
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sudan,SDN,49.4280769322668,..,..,..,..,50.1754288380929,..,..,..,..,47.2620555795406,51.1524272650257,49.6859389496409,48.0281449098708,48.1417421817524,58.90478572979,54.1472763328094
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Suriname,SUR,29.0258930084421,..,..,..,..,29.9757050409152,..,..,..,..,29.8318889854946,31.0387218254506,29.1336100996656,28.8083168512629,25.9988471344265,25.9732844003894,25.3169781742601
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sweden,SWE,7.57800897993321,..,..,..,..,7.1658202150426,..,..,..,..,7.20975903582133,7.39122133078057,6.62794199639198,6.43116889724868,6.95919768148881,6.3224983333038,6.11425846205904
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Switzerland,CHE,12.6907640595053,..,..,..,..,12.8618159955264,..,..,..,..,12.9222197296525,13.0492212150514,12.2613880127188,11.8200549924358,11.3891071872707,11.1652546798053,10.3426304652567
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Syrian Arab Republic,SYR,41.5563060331627,..,..,..,..,39.9417514365293,..,..,..,..,42.6576848541663,41.1249528529788,41.0168387679648,41.9149681857657,41.5344806649803,44.3139085391853,43.7025528370589
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tajikistan,TJK,51.1826625170951,..,..,..,..,49.3393528456829,..,..,..,..,50.4054176459058,54.3199610005851,48.9896035498359,49.5531376278516,46.4808292331015,47.7929735253412,43.3777093097298
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tanzania,TZA,28.9736974571626,..,..,..,..,29.5738357925171,..,..,..,..,28.6075326933308,28.7287686561828,29.9698447842678,29.3596329916386,28.8737159172738,28.2404487002399,28.4435696851152
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Thailand,THA,30.960351037569,..,..,..,..,31.8070330900993,..,..,..,..,31.5653994355292,31.6096292267502,31.5253146391928,31.1747236421131,29.3646411417554,27.3445669175507,26.2580546688876
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Timor-Leste,TLS,23.501297460759,..,..,..,..,23.2531613073674,..,..,..,..,23.4923960392012,23.7567186728767,22.466623820335,21.9646230247835,20.4501004719774,20.6231867102188,20.0179026487465
