Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Consumer price index (2010 = 100),FP.CPI.TOTL,Suriname,SUR,28.9729005448752,40.1524673584106,46.3871011407997,57.0571698457675,62.7550843306931,68.9665856499922,76.7469160613831,81.678887275934,93.6588462642354,93.5061937370165,100,117.711779641456,123.605447410941,125.982919135185,130.245441255674,139.190176194506,216.41906286066
Consumer price index (2010 = 100),FP.CPI.TOTL,Sweden,SWE,86.2262960544623,88.3008648169117,90.2068232098235,91.9438957260577,92.2874531293479,92.705672967515,93.9666691462309,96.0453705157769,99.3464970644714,98.8552678342659,100,102.961150738221,103.87583444225,103.829824749908,103.643306416286,103.594817159687,104.614469083966
Consumer price index (2010 = 100),FP.CPI.TOTL,Switzerland,CHE,91.7494670079095,92.6568849747739,93.2523985965321,93.8476276414524,94.6011139313128,95.7097927687074,96.7238620036502,97.4322062762527,99.7959584072251,99.3164708276625,100,100.231336576913,99.5371886231384,99.3208858340333,99.3077465148891,98.1717645625896,97.7451025749081
Consumer price index (2010 = 100),FP.CPI.TOTL,Syrian Arab Republic,SYR,57.7069747014309,59.4381839424738,59.3606139726559,62.8016475245647,65.5857333402583,70.3343695863726,77.3847645397452,80.4087363386503,93.0693533820479,95.7878134427753,100,104.753163888856,143.199979473582,..,..,..,..
Consumer price index (2010 = 100),FP.CPI.TOTL,Tajikistan,TJK,28.35562763,39.2986001,44.11267263,51.30457833,54.9687334,58.86707884,64.76018274,73.27557994,88.27547358,93.9676834,100,112.431549043041,118.987619315709,124.948478366802,132.5758678301,140.151994675248,148.56753447088
Consumer price index (2010 = 100),FP.CPI.TOTL,Tanzania,TZA,51.7077252594847,54.3693638718957,57.2606362052459,60.2974919615774,63.1530614538705,66.3325465984336,71.1423013909823,76.140413998175,83.9664255610108,94.1618202905322,100,112.690969469916,130.722757255987,141.011584221696,149.657870726625,158.021006257208,166.198224024889
Consumer price index (2010 = 100),FP.CPI.TOTL,Thailand,THA,77.3524002473063,78.6108533105172,79.1590138472533,80.5873194711431,82.8108439018472,86.5707619496003,90.5854588383715,92.615968995577,97.6806635321804,96.854562441607,100,103.808790581396,106.938521293068,109.275006271572,111.345922613126,110.34333613031,110.550946791118
Consumer price index (2010 = 100),FP.CPI.TOTL,Timor-Leste,TLS,..,..,66.5193311321761,71.2855469166047,73.5934264352587,74.4115454254981,77.3405048460967,85.3072744701248,93.0397273405051,93.662796889978,100,113.499840238577,126.89317286186,140.959164980296,141.982916178507,142.767792097135,140.856789860475
Consumer price index (2010 = 100),FP.CPI.TOTL,Togo,TGO,68.1243584382009,71.7361137512831,74.4528507521322,70.8886185352748,70.0252822871916,77.6448187152289,76.7973234992206,78.9437833453725,95.0303514174555,100.003405821896,100,103.568667705838,106.293325222725,108.178408039641,108.376420940577,110.309026853718,111.26740929425
Consumer price index (2010 = 100),FP.CPI.TOTL,Tonga,TON,47.6988126815669,51.6531793304225,57.0039635781846,63.6384394001674,70.6217433253884,76.7416062362333,81.4605366735113,86.2196638582594,95.2270213751291,96.5857773863583,100,106.270753029957,107.4902508746,108.32397677907,111.043857874478,109.873457478337,112.706165683491
Consumer price index (2010 = 100),FP.CPI.TOTL,Trinidad and Tobago,TTO,51.0526154009408,53.8792216974977,56.1152409801372,58.2538524329493,60.4217983227957,64.575515751922,69.9544001815997,75.4768721981505,84.5569999774286,90.457461213963,100,105.107132892646,114.840349139162,120.811837601268,127.679287620338,133.630694979302,137.734049199352
Consumer price index (2010 = 100),FP.CPI.TOTL,Tunisia,TUN,71.7259140367199,73.1484779984482,75.1388721129671,77.1770835035106,79.9803713104457,81.5942043762719,85.2582031516477,88.1710894331127,92.5097209905177,95.7705164063038,100,103.544029352902,108.864242828552,115.176784523015,120.863909272849,126.734489659773,131.437625083389
Consumer price index (2010 = 100),FP.CPI.TOTL,Turkey,TUR,20.5948262331839,31.7984505792227,46.0963443572496,56.05427877429,60.8739723467862,65.852952167414,72.1730194319881,78.4926195814649,86.6904895366218,92.1094917787743,100,106.471879671151,115.938901345291,124.626307922272,135.661434977578,146.067825112108,157.424794469357
Consumer price index (2010 = 100),FP.CPI.TOTL,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Consumer price index (2010 = 100),FP.CPI.TOTL,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Consumer price index (2010 = 100),FP.CPI.TOTL,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Consumer price index (2010 = 100),FP.CPI.TOTL,Uganda,UGA,53.6994387766516,54.7010005634685,54.5437305308278,59.278386250326,61.484305392365,66.6789461480449,71.553627951572,75.9459551546768,85.0980925051349,96.1755292184112,100,116.194082127643,130.927143937435,137.347943109865,141.573157429748,149.493008817661,158.015253189752
Consumer price index (2010 = 100),FP.CPI.TOTL,Ukraine,UKR,34.8449503844237,39.0119912864225,39.3074762410188,41.3434768691162,45.0842627121277,51.2020062262193,55.8370805949498,63.005880318229,78.9000345901072,91.4303009339329,100,107.955724662746,108.569699066067,108.310273261847,121.385333794535,180.499827049464,205.612244897959
Consumer price index (2010 = 100),FP.CPI.TOTL,United Arab Emirates,ARE,..,..,..,..,..,..,..,86.9540244505931,97.606257865569,99.1287212337473,100,100.877346595685,101.545425889605,102.663561221631,105.072324180443,109.348732137854,111.115725679973
Consumer price index (2010 = 100),FP.CPI.TOTL,United Kingdom,GBR,81.2802832650019,82.286619455833,83.3022735743571,84.4483786805814,85.5851658591129,87.3276183376817,89.3775624301155,91.4461423779352,94.7353708535222,96.8039508013418,100,104.46328736489,107.389116660455,110.147223257548,111.768542676109,111.824450242266,112.541930674618
Consumer price index (2010 = 100),FP.CPI.TOTL,United States,USA,78.9707207568715,81.2025684592531,82.4904668765521,84.3630788186188,86.6216781201728,89.5605323721102,92.4497050827274,95.0869923788515,98.7374773853445,98.3864199710624,100,103.156841568622,105.291504532867,106.833848874866,108.566932118964,108.695721960693,110.06700893427
Consumer price index (2010 = 100),FP.CPI.TOTL,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Consumer price index (2010 = 100),FP.CPI.TOTL,Uruguay,URY,43.471221083555,45.3662796962463,51.7050706925202,61.7253738792131,67.3779398503917,70.5442161438691,75.0582724143212,81.148661294073,87.5277183868609,93.7414576326938,100,108.093775201756,116.846955968173,126.866740232636,138.129149024256,150.099793848928,164.568533605177
Consumer price index (2010 = 100),FP.CPI.TOTL,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Consumer price index (2010 = 100),FP.CPI.TOTL,Vanuatu,VUT,75.08543645436,77.828871969735,79.3570944380312,81.7506958943988,82.9106719847923,83.9049372051295,85.6172828623771,89.0051495390819,93.3016825655805,97.267471480539,100,101.104768919168,102.227950653655,103.719388694531,104.547965383907,107.144172343951,108.046400294605
Consumer price index (2010 = 100),FP.CPI.TOTL,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,61.3866619681085,78.0107479517223,100,126.090212316096,152.656153642851,214.694740551493,348.16756232931,772.020086336006,2740.27398467095
Consumer price index (2010 = 100),FP.CPI.TOTL,Vietnam,VNM,48.1276370863991,47.9199449099283,49.7556757600255,51.3577537649336,55.3426693087873,59.9258291709294,64.3518231528433,69.6954630806061,85.806486764141,91.8597555689321,100,118.675500424698,129.46810686565,138.002975776743,144.502941375044,145.772549585057,150.500780526915
Consumer price index (2010 = 100),FP.CPI.TOTL,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Consumer price index (2010 = 100),FP.CPI.TOTL,West Bank and Gaza,PSE,67.36595363,68.18969424,72.08299565,75.25683317,77.51768013,80.70152559,83.80235361,85.36086268,93.80305019,96.38632508,100,102.8772436,105.7362924,107.5596083,109.4236003,110.9901211,110.7469344
Consumer price index (2010 = 100),FP.CPI.TOTL,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Consumer price index (2010 = 100),FP.CPI.TOTL,"Yemen, Rep.",YEM,34.2391731453715,38.3176035125458,43.0071164230291,47.6658024016401,53.6312229259879,59.9657482186826,66.4689128968059,71.723358754956,85.3337679510354,89.9484141577168,100,119.543561713115,131.360905595197,145.769150533148,157.583340537675,..,..
Consumer price index (2010 = 100),FP.CPI.TOTL,Zambia,ZMB,23.8282878664427,28.9260598696352,35.3572904521191,42.9243086848799,50.6368579457588,59.9157784465985,65.3199255059111,72.2812983255456,81.2771246612011,92.1644024676162,100,106.429396810723,113.428087204376,121.34273168477,130.815807718974,144.042061474463,169.781989060935
Consumer price index (2010 = 100),FP.CPI.TOTL,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,97.0548898613262,100,103.477797292575,107.328296382994,109.079488499292,108.847214740529,106.224541114666,104.560626128854
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Afghanistan,AFG,71.4240036010742,73.4860000610352,65.6699981689453,65.640998840332,67.1360015869141,66.0830001831055,65.818000793457,64.0849990844727,64.2429962158203,59.8839988708496,58.7719993591309,58.2750015258789,56.298999786377,56.4939994812012,57.023998260498,57.882999420166,58.0439987182617
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Albania,ALB,49.6949996948242,49.6949996948242,47.1199989318848,47.306999206543,46.7430000305176,46.4080009460449,46.2449989318848,45.7919998168945,48.5909996032715,46.3479995727539,43.2929992675781,43.1870002746582,51.8819999694824,45.2719993591309,41.9739990234375,39.7980003356934,40.3009986877441
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Algeria,DZA,8.05700016021729,6.39499998092651,7.375,7.26399993896484,13.6359996795654,3.30999994277954,3.43099999427795,3.21199989318848,3.48000001907349,2.0090000629425,2.25300002098084,2.18700003623962,3.6159999370575,2.95000004768372,2.61700010299683,1.86800003051758,1.64600002765656
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Angola,AGO,13.5190000534058,9.48600006103516,8.27299976348877,7.30200004577637,7.3270001411438,15.7150001525879,14.4119997024536,15.1280002593994,15.1169996261597,8.76399993896484,11.0419998168945,12.1330003738403,11.8330001831055,10.3020000457764,7.7960000038147,9.56099987030029,11.6879997253418
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Arab World,ARB,26.379432670719,22.9963409124961,22.2580471706023,24.137933935607,27.0613166124815,26.438744412527,26.2941974706743,26.1019744970713,25.356543821808,24.1748881306043,23.2405478506766,22.978886784369,21.2250399313505,22.5802228226309,23.0971442360876,23.0007495640619,19.0641250414773
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Argentina,ARG,1.85899996757507,1.78699994087219,1.58299994468689,2.42300009727478,2.00799989700317,1.682000041008,1.59700000286102,1.44900000095367,1.2039999961853,1.1690000295639,1.51999998092651,1.17700004577637,0.973999977111816,1.0460000038147,1.29100000858307,1.32700002193451,1.23199999332428
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Armenia,ARM,40.8790016174316,41.9720001220703,43.6640014648438,42.3950004577637,39.8419990539551,40.8199996948242,39.3580017089844,38.6030006408691,34.1879997253418,24.8430004119873,22.0429992675781,19.9610004425049,21.0580005645752,18.5069999694824,10.0839996337891,10.5509996414185,9.47399997711182
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Australia,AUS,1.17200005054474,0.723999977111816,0.589999973773956,0.556999981403351,0.535000026226044,0.456000000238419,0.421000003814697,0.361999988555908,0.333000004291534,0.319000005722046,0.333999991416931,0.287999987602234,0.28099998831749,0.263000011444092,0.27700001001358,0.279000014066696,0.268999993801117
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Austria,AUT,4.125,3.90100002288818,3.76900005340576,3.17600011825562,1.63100004196167,1.87800002098083,1.99899995326996,2.84899997711182,2.66700005531311,2.57699990272522,2.43199992179871,2.19300007820129,2.06399989128113,1.97500002384186,2.06599998474121,1.73699998855591,1.65199995040894
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Azerbaijan,AZE,19.8579998016357,20.451000213623,23.4309997558594,24.4619998931885,24.4610004425049,38.4669990539551,41.8349990844727,37.4980010986328,31.1119995117188,30.2269992828369,30.9720001220703,32.1319999694824,32.9440002441406,33.7060012817383,33.6829986572266,33.2239990234375,41.3400001525879
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,"Bahamas, The",BHS,0.204999998211861,0.174999997019768,0.674000024795532,0.144999995827675,0.483000010251999,0.282000005245209,0.293000012636185,0.257999986410141,0.270000010728836,0.324000000953674,0.211999997496605,0.217999994754791,0.236000001430511,0.231000006198883,0.238999992609024,0.197999998927116,0.19200000166893
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Bahrain,BHR,0.0729999989271164,0.068000003695488,0.787999987602234,0.75900000333786,0.0750000029802322,0.746999979019165,0.748000025749207,0.723999977111816,0.74099999666214,0.773000001907349,0.754999995231628,0.851000010967255,0.782000005245209,0.785000026226044,0.725000023841858,0.593999981880188,0.486000001430511
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Bangladesh,BGD,61.2449989318848,61.1559982299805,62.2080001831055,61.8390007019043,62.1699981689453,61.3860015869141,60.4280014038086,59.5499992370605,59.0099983215332,57.0929985046387,56.25,44.189998626709,43.382999420166,41.8769989013672,40.5349998474121,39.4949989318848,37.7369995117188
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Barbados,BRB,0.17399999499321,0.171000003814697,0.165000006556511,0.172999992966652,0.166999995708466,0.165000006556511,0.152999997138977,0.14300000667572,0.143999993801117,0.138999998569489,0.14300000667572,0.141000002622604,0.136000007390976,0.129999995231628,0.127000004053116,0.130999997258186,0.133000001311302
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Belarus,BLR,0.158999994397163,0.119999997317791,0.11599999666214,0.128000006079674,0.170000001788139,0.179000005125999,0.162000000476837,0.145999997854233,0.174999997019768,0.0949999988079071,0.10700000077486,0.0939999967813492,0.0820000022649765,0.0719999969005585,0.0710000023245811,0.0469999983906746,0.0469999983906746
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Belgium,BEL,4.19500017166138,3.95900011062622,3.76200008392334,3.25300002098084,3.2720000743866,3.40700006484985,2.96099996566772,2.48799991607666,2.19400000572205,2.21300005912781,1.82000005245209,1.86000001430511,1.37600004673004,1.48800003528595,1.48699998855591,1.36699998378754,1.20299994945526
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Belize,BLZ,6.11100006103516,5.34200000762939,5.11899995803833,4.80499982833862,4.46700000762939,4.31300020217896,5.13500022888184,5.09700012207031,5.38800001144409,5.2039999961853,5.35300016403198,5.43900012969971,5.07800006866455,4.78999996185303,4.84200000762939,4.53700017929077,4.81300020217896
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Benin,BEN,25.9699993133545,26.6809997558594,24.6100006103516,25.6720008850098,22.0790004730225,22.2240009307861,20.6319999694824,20.0450000762939,19.0580005645752,19.1060009002686,19.9659996032715,20.9659996032715,20.4850006103516,21.5270004272461,21.0499992370605,19.7229995727539,19.2639999389648
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Bhutan,BTN,68.2220001220703,67.1009979248047,64.9800033569336,64.3929977416992,64.7160034179688,65.1989974975586,64.1370010375977,62.3030014038086,62.3429985046387,62.2610015869141,48.7299995422363,48.6549987792969,56.2060012817383,54.8680000305176,53.9070014953613,48.2099990844727,48.2220001220703
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Bolivia,BOL,7.99200010299683,7.78499984741211,7.84299993515015,7.81799983978271,8.1560001373291,8.24100017547607,8.80300045013428,8.89200019836426,9.21000003814697,8.25599956512451,8.4040002822876,8.63700008392334,8.28899955749512,7.92600011825562,7.27299976348877,6.15999984741211,5.66699981689453
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Bosnia and Herzegovina,BIH,9.10799980163574,8.35200023651123,8.17099952697754,8.1269998550415,9.5939998626709,8.85299968719482,9.21399974822998,7.52799987792969,8.86699962615967,12.4729995727539,10.8870000839233,9.93200016021729,8.73900032043457,8.49899959564209,7.88899993896484,8.40499973297119,8.67399978637695
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Botswana,BWA,16.132999420166,2.69600009918213,2.61100006103516,2.24300003051758,10.7419996261597,11.9849996566772,11.6590003967285,10.8459997177124,8.98999977111816,6.88500022888184,7.47599983215332,5.55600023269653,4.50799989700317,4.75899982452393,5.07100009918213,4.24300003051758,3.46000003814697
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Brazil,BRA,5.64699983596802,9.84099960327148,9.76599979400635,9.34000015258789,9.08600044250488,9.74699974060059,8.69699954986572,8.26399993896484,7.23400020599365,6.73699998855591,5.50099992752075,5.08099985122681,4.58599996566772,4.59499979019165,4.26399993896484,4.18900012969971,3.52600002288818
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Brunei Darussalam,BRN,0.640999972820282,0.658999979496002,0.638999998569489,0.598999977111816,0.666999995708466,0.648999989032745,0.619000017642975,0.640999972820282,0.644999980926514,0.755999982357025,0.720000028610229,0.652999997138977,0.66100001335144,0.721000015735626,0.782999992370605,0.878000020980835,0.980000019073486
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Bulgaria,BGR,2.41899991035461,1.98000001907349,2.30699992179871,2.72000002861023,2.9909999370575,2.26699995994568,1.83800005912781,1.65499997138977,1.51800000667572,1.54200005531311,1.4650000333786,1.29799997806549,1.15900003910065,0.934000015258789,1.02999997138977,0.913999974727631,0.830999970436096
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Burkina Faso,BFA,60.2770004272461,54.5009994506836,51.5509986877441,54.7680015563965,57.3240013122559,49.992000579834,52.2360000610352,57.060001373291,46.5730018615723,53.7890014648438,55.1529998779297,58.9519996643066,56.2849998474121,53.3030014038086,53.2379989624023,55.9199981689453,56.3540000915527
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Burundi,BDI,9.36299991607666,10.0030002593994,10.2620000839233,9.86100006103516,10.3929996490479,11.003999710083,10.4420003890991,15.5629997253418,12.2550001144409,12.3039999008179,12.1850004196167,12.1230001449585,11.7709999084473,12.331000328064,12.7069997787476,9.98600006103516,11.5229997634888
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Cabo Verde,CPV,18.9370002746582,18.5149993896484,18.1140003204346,19.4389991760254,19.5970001220703,19.1709995269775,18.0520000457764,17.1310005187988,18.3990001678467,18.5240001678467,17.9440002441406,17.621000289917,16.6389999389648,16.7810001373291,17.2819995880127,16.2630004882813,15.8190002441406
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Cambodia,KHM,58.9659996032715,53.351001739502,70.859001159668,69.0630035400391,68.5690002441406,65.9469985961914,64.3629989624023,62.7400016784668,60.826000213623,32.1529998779297,30.4230003356934,28.1569995880127,27.2240009307861,26.9820003509521,27.6200008392334,27.2140007019043,26.7590007781982
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Cameroon,CMR,30.1359996795654,27.8360004425049,27.2360000610352,26.6100006103516,3.2279999256134,3.27800011634827,3.24799990653992,2.53500008583069,2.34100008010864,2.35800004005432,2.32500004768372,2.2279999256134,2.28600001335144,2.25500011444092,2.32800006866455,2.07599997520447,1.85399997234344
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Canada,CAN,0.430000007152557,0.330000013113022,0.316000014543533,0.305999994277954,0.268999993801117,0.218999996781349,0.24600000679493,0.23199999332428,0.195999994874001,0.177000001072884,0.153999999165535,0.156000003218651,0.159999996423721,0.141000002622604,0.157000005245209,0.160999998450279,0.168999999761581
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Central African Republic,CAF,1.77400004863739,1.55299997329712,1.47800004482269,1.14300000667572,1.22200000286102,1.27699995040894,1.22099995613098,1.28199994564056,1.09399998188019,1.17700004577637,1.19099998474121,1.14100003242493,1.15699994564056,2.4760000705719,3.08100008964539,2.91700005531311,2.71199989318848
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Chad,TCD,57.5180015563965,55.5800018310547,55.8400001525879,55.5180015563965,58.6699981689453,55.7430000305176,55.734001159668,54.9500007629395,56.5559997558594,54.5470008850098,54.5719985961914,55.6669998168945,54.6399993896484,55.2150001525879,54.8419990539551,51.9210014343262,50.7389984130859
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Channel Islands,CHI,2.0789999961853,1.90900003910065,1.78299999237061,1.60800004005432,1.49500000476837,1.35599994659424,1.33000004291534,1.22399997711182,1.17799997329712,1.09599995613098,1.13399994373322,1.10899996757507,1.05299997329712,1.00699996948242,0.917999982833862,0.930999994277954,0.897000014781952
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Chile,CHL,3.82699990272522,3.49000000953674,3.49300003051758,3.31800007820129,3.40899991989136,3.24399995803833,3.01200008392334,2.83500003814697,2.65899991989136,2.79699993133545,4.55999994277954,5.05000019073486,5.01999998092651,4.82200002670288,4.39900016784668,4.3439998626709,4.36100006103516
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,China,CHN,41.8860015869141,40.7560005187988,39.1790008544922,36.8330001831055,33.4790000915527,31.181999206543,28.632999420166,25.7099990844727,23.3040008544922,21.8819999694824,19.5890007019043,17.6669998168945,16.4479999542236,15.4320001602173,14.5120000839233,14.0059995651245,13.3299999237061
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Colombia,COL,7.3769998550415,7.23999977111816,7.89799976348877,9.27000045776367,8.30500030517578,7.95100021362305,3.9539999961853,6.18699979782104,6.32999992370605,7.29699993133545,6.80299997329712,7.12900018692017,7.47700023651123,6.63600015640259,6.66599988937378,6.17199993133545,5.73299980163574
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Comoros,COM,18.7509994506836,18.7980003356934,19.117000579834,19.1410007476807,18.8269996643066,18.3050003051758,18.6790008544922,20.1310005187988,19.8570003509521,19.2240009307861,18.7180004119873,19.1299991607666,18.3689994812012,18.6189994812012,18.8999996185303,18.8250007629395,19.1429996490479
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,"Congo, Dem. Rep.",COD,30.0690002441406,28.3129997253418,28.0939998626709,27.7549991607666,31.818000793457,27.9190006256104,27.4699993133545,26.5069999694824,27.798999786377,26.0550003051758,25.9969997406006,26.3159999847412,25.4599990844727,25.5389995574951,24.9109992980957,22.238000869751,21.1590003967285
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,"Congo, Rep.",COG,6.59800004959106,6.09499979019165,6.12200021743774,6.11899995803833,7.65500020980835,6.22300004959106,6.08199977874756,5.86600017547607,6.30000019073486,5.63199996948242,5.72700023651123,5.88899993896484,5.65199995040894,5.76700019836426,5.625,4.79400014877319,4.42600011825562
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Costa Rica,CRI,3.35199999809265,3.55999994277954,3.73499989509583,3.62100005149841,3.53999996185303,3.46600008010864,3.21300005912781,2.76799988746643,2.62899994850159,2.34200000762939,1.27799999713898,0.479000002145767,0.531000018119812,0.538999974727631,0.252000004053116,0.190999999642372,0.19200000166893
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Cote d'Ivoire,CIV,27.2910003662109,27.8369998931885,25.5979995727539,23.3859996795654,29.8659992218018,31.5209999084473,31.6490001678467,31.9190006256104,31.5319995880127,33.5779991149902,27.4449996948242,26.3500003814697,30.4939994812012,18.673999786377,18.9990005493164,20.1469993591309,21.8700008392334
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Croatia,HRV,8.24100017547607,7.76800012588501,7.60599994659424,6.64300012588501,5.24700021743774,4.02299976348877,3.61400008201599,3.7260000705719,3.60599994659424,3.88299989700317,4.30700016021729,4.78000020980835,3.79800009727478,2.44899988174438,2.30699992179871,2.83200001716614,2.03699994087219
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Cuba,CUB,0.0719999969005585,0.0659999996423721,0.0610000006854534,0.0579999983310699,0.0560000017285347,0.0529999993741512,0.0500000007450581,0.0430000014603138,0.0399999991059303,0.0379999987781048,0.0320000015199184,0.034000001847744,0.034000001847744,0.0329999998211861,0.0309999994933605,0.0309999994933605,0.0299999993294477
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
